GIC_Industry,GIC_SubIndustry,suitflag,stko,restatementflag,Vol_roe_Variance,Vol_capx_Variance,Vol_cogs_Variance,Vol_cshfd_Variance,Vol_dltt_Variance,Vol_dp_Variance,Vol_emp_Variance,Vol_epspi_Variance,Vol_ni_Variance,Vol_ppent_Variance,Vol_sale_Variance,Vol_teq_Variance,Vol_txt_Variance,Vol_wcap_Variance,Vol_xint_Variance,Vol_xsga_Variance,Vol_roa_Variance,STD_at,StdDev_capx,StdDev_cogs,StdDev_cshfd,StdDev_dltt,StdDev_dp,StdDev_emp,StdDev_epspi,StdDev_ni,StdDev_ppent,StdDev_sale,StdDev_teq,StdDev_txt,StdDev_wcap,STD_xido,StdDev_xint,StdDev_xsga,StdDev_roa,StdDev_roe,Foreign_and_Domestic_indicator
Aeorspace & Defense,Aerospace & Defense,0.0,0,1,0.0255739905303885,0.08711377199076499,0.10385496888005176,0.1044718454634758,0.07320937008143913,0.07138999277641016,0.03204887348837756,0.11081189206204332,0.07337648294083231,0.08508070812795063,0.0019931727701915183,0.09434939188969088,0.08456766637146466,0.12306625287690673,0.0714495556435292,0.07757607843268048,0.07512715704611461,0.12711849122379504,0.20489094910474265,0.17190061303180945,0.2754644817300745,0.5132300267705593,0.03197451313991921,0.003620492701323361,0.1157818352942803,0.0567070723394161,0.15829986620086112,0.06999983683755126,0.28435405287031823,0.06273920903333233,0.20581020973352065,0.09151802460440267,0.1861059192609218,0.0636748982234349,0.1254564373013437,0.1938106077332836,0
Construction & Engineering,Construction & Engineering,0.0,3,0,0.0255739905303885,0.08711377199076499,0.10374963172139548,0.1044718454634758,0.07320937008143913,0.07203402710571995,0.3603846458493765,0.11081189206204332,0.07337648294083231,0.08508070812795063,0.0019931727701915183,0.09434939188969088,0.08456766637146466,0.12306625287690673,0.0714495556435292,0.07757607843268048,0.07512715704611461,0.17848592564298033,0.2418540514313264,0.05527126290661899,0.23982097635915903,0.16505173531455627,0.10874473249268599,0.28622310872272216,0.3198606131915504,0.3300274078794608,0.23062652713715545,0.09203497921068382,0.23898713445142586,0.23219436582968264,0.2164658994304991,0.20395647347146748,0.10859701334208616,0.28312984806545605,0.12575614384020598,0.2736187866819745,1
Electrical Equipment,Electrical Components & Equipment,0.0,0,1,0.0255739905303885,0.08711377199076499,0.10374963172139548,0.10845234972834474,0.07320937008143913,0.07203402710571995,0.3415457080909585,0.4866560744714134,0.07337648294083231,0.08508070812795063,0.0019931727701915183,0.09434939188969088,0.08456766637146466,0.12306625287690673,0.0714495556435292,0.07757607843268048,0.07512715704611461,0.2284657987414403,0.2459082225863765,0.30684698016870804,0.04072380928108328,0.18050036236922545,0.28795643255929404,0.35651417093814386,0.17853800108836276,0.3635616682279961,0.2633612774819,0.3101788329848261,0.3437046375519736,0.2537421904579029,0.3546553844852525,0.16429816408265818,0.13220146392264104,0.27587683419791165,0.12262751123490917,0.19658678299607707,0
Electrical Equipment,Electrical Components & Equipment,0.0,0,1,0.10526070113712828,0.08660080726472699,0.10087942555653263,0.06965265175881616,0.07320937008143913,0.07114437687226212,0.3525799430637462,0.8455360130694022,0.16307370420609069,0.08470271772646186,0.009134479388150209,0.032048862487759636,0.08453814027322615,0.11004746423156682,0.0714478881138947,0.0737857331850756,0.5050820338725329,0.2293930640349927,0.24574311538916865,0.30777815452301915,0.2643309011224232,0.18008040156018065,0.28849656976067023,0.3578944075498056,0.2649713724126182,0.3847860161613491,0.2641483630910155,0.3128718335346049,0.35542877679459434,0.2546617824241517,0.3736093707824196,0.20395647347146748,0.13131758175131458,0.2750972474453071,0.12421094523384554,0.12064680762322474,0
Aeorspace & Defense,Aerospace & Defense,0.0,3,1,0.0255739905303885,0.08711377199076499,0.10374963172139548,0.1044718454634758,0.07320937008143913,0.07203402710571995,0.3556479986415457,0.11081189206204332,0.07337648294083231,0.08508070812795063,0.0019931727701915183,0.0408040202846837,0.08456766637146466,0.12306625287690673,0.07138452198778364,0.07757607843268048,0.07512715704611461,,,,,,,,,,,,,,,,,,,,0
Machinery,Industrial Machinary,0.0,3,1,0.0255739905303885,0.0871124220835912,0.10365632780581943,0.1044718454634758,0.07324156054010274,0.0720113896951994,0.36022316924001857,0.11081189206204332,0.07337648294083231,0.0850669703688372,0.0023613270865210662,0.09434939188969088,0.0841641430288717,0.12306625287690673,0.07142621022864618,0.07743348939402919,0.5529153293724066,0.2299037337655368,0.2439092160758108,0.3116544560195242,0.045980724192034736,0.18040979166783336,0.2880837074514439,0.3608524468739834,0.3631198579322567,0.3861848470995777,0.26224152470294365,0.3171795684200067,0.357671751613904,0.2545613394916331,0.3703458495749105,0.20298479845621012,0.1321385043431976,0.2792315405607481,0.11484978811511735,0.10299374879387864,0
Construction & Engineering,Construction & Engineering,0.0,3,1,0.0255739905303885,0.08711377199076499,0.10372908264475077,0.1044718454634758,0.07320937008143913,0.07203402710571995,0.3557018241779983,0.11081189206204332,0.07337648294083231,0.08508070812795063,0.0019931727701915183,0.09434939188969088,0.08456766637146466,0.12306625287690673,0.0714495556435292,0.07760864506496502,0.07512715704611461,0.16710680043640158,0.2447197221413372,0.2660862939892541,0.2897282135915003,0.18050036236922545,0.28935061548790564,0.36099934987551097,0.2794954123863774,0.3631505417260724,0.2633551051991433,0.27377098952039125,0.3376837956439573,0.2432099933656445,0.3788135914639156,0.20395647347146748,0.13218434117434674,0.28219814477737565,0.12458108466233744,0.2729884860910713,0
Industrial Congolomerates,Industrial Conglomerates,0.0,3,1,0.0255739905303885,0.08711377199076499,0.10374963172139548,1.1828509116382018,0.07320937008143913,0.07203402710571995,0.3557018241779983,0.01796214050616829,0.07337648294083231,0.08508070812795063,0.0019931727701915183,0.09434939188969088,0.08456766637146466,0.12306625287690673,0.0714495556435292,0.07757607843268048,0.07512715704611461,0.229927301887242,0.24517062774875634,0.3044080230252488,0.8840599012948855,0.17961000502942506,0.2882084860754036,0.35737958739936776,0.31381181751749243,0.3793707579024964,0.26339871827316097,0.31062104036992066,0.3573015542176059,0.2537782767691345,0.37233966335559904,0.20395647347146748,0.13214484654280034,0.27950248645697545,0.1091274437638872,0.1987470872706939,0
Machinery,Industrial Machinary,0.0,0,1,0.08588554273558575,0.08796151369590148,0.10707654574285766,0.13439110999008094,0.07343071035795361,0.07285463323709007,0.3361631544456962,0.5629498126819565,0.12073560946606747,0.08598436984139762,0.008381681999625487,0.13781060314159982,0.08456766637146466,0.13071717734765778,0.0718272511057438,0.07945614131267521,0.4100415273192991,0.21954822417384426,0.24454370754055044,0.29124961971856234,0.23053934233401605,0.1730808298036708,0.2579323610564519,0.2912767838209826,0.2530984888164175,0.3836857471104724,0.22509039617704316,0.2933760880852217,0.3434395911625508,0.2523557184913935,0.36039941377808177,0.20176805203725787,0.12829062821222975,0.25665945147011426,0.1245720217398001,0.26304065026530554,0
Aeorspace & Defense,Aerospace & Defense,0.0,0,1,0.091271129431811,0.08733245695291804,0.104889642658136,0.07778207971331558,0.07323246323656737,0.07206006012781857,0.3499963173140203,0.4458783868071575,0.09034736072842764,0.08513222472462602,0.0017961894514544074,0.1086467731123626,0.0856010798098125,0.12307007070348892,0.06953773291757316,0.0781904435498323,0.35089981572015194,0.22589596680401605,0.24594580602627306,0.30612080373982153,0.240291379894197,0.17951961414044182,0.2832432868970544,0.3413473682526402,0.2436160530878517,0.3815809149480219,0.2617494479990162,0.3101592719066415,0.34963921976434725,0.2533596978978446,0.3481378648957438,0.20395647347146748,0.1269506232118242,0.2721010625974953,0.12273146986540892,0.24552605469729386,0
Electrical Equipment,Electrical Components & Equipment,0.0,3,1,0.09945396535786427,0.08711377199076499,0.10372112219163612,0.1044718454634758,0.07320932891716972,0.07203402710571995,0.35973873941194495,0.11081189206204332,0.07337648294083231,0.08508070812795063,0.0019931727701915183,0.0894009781167019,0.08456766637146466,0.12306625287690673,0.0714495556435292,0.07762126096756174,0.07512715704611461,0.2306747040974712,0.2469532867306309,0.3117693469761475,0.7935777984776712,0.1796140752188418,0.2884187978759482,0.3613106113311116,0.3525945853493431,0.37635733299846136,0.2646225404638269,0.3174126244559191,0.35930459612925303,0.2546685778752081,0.3684083829517502,0.20395647347146748,0.12948922059282866,0.2721612629013794,0.0705681140500877,0.058597166270196926,0
Electrical Equipment,Electrical Components & Equipment,0.0,3,1,0.02745035842484199,0.08711377199076499,0.1023895049996948,0.1044718454634758,0.07320937008143913,0.07203402710571995,0.3526875941366514,0.11484883778186394,0.07361757632509093,0.08508070812795063,0.0019931727701915183,0.09434939188969088,0.08456766637146466,0.12306625287690673,0.0714495556435292,0.07672171777310734,0.08387042915021266,0.230459009122635,0.2461519429758944,0.3112037181709392,0.2895754063083845,0.180428905499666,0.2884343010634277,0.3585335729766933,0.33193583863908305,0.3896643325826951,0.26407969671129683,0.31656355049050444,0.3600516767199749,0.2535394400711864,0.37654079575076665,0.20395647347146748,0.13217639210253132,0.2815386068541661,0.12184109765469762,0.2507078248311572,0
Machinery,Industrial Machinary,0.0,0,1,0.0255739905303885,0.08711377199076499,0.10374963172139548,0.1044718454634758,0.07320937008143913,0.07203402710571995,0.2368550396906072,0.11081189206204332,0.07337648294083231,0.08508070812795063,0.0019931727701915183,0.09434939188969088,0.08456766637146466,0.12306625287690673,0.0714495556435292,0.07757607843268048,0.07512715704611461,0.20583999547441004,0.2413411556474689,0.3060818394331534,0.2789625257816973,0.13969532421101316,0.2851448492509404,0.34654126346258884,0.10276825476848764,0.2725002314985447,0.20014448851947386,0.31376659168051096,0.15369606197507674,0.2222642413639372,0.07198691258114523,0.20395647347146748,0.12498161817067142,0.259040950336332,0.12434194310208865,0.2687653111169315,0
Electrical Equipment,Electrical Components & Equipment,0.0,3,1,0.0255739905303885,0.08711377199076499,0.10374963172139548,0.17608505281425335,0.07329231608426165,0.07203402710571995,0.2769550643478112,0.21577248077738032,0.07337648294083231,0.08508070812795063,0.0019931727701915183,0.09434939188969088,0.08456766637146466,0.12306625287690673,0.07121693525951624,0.07757607843268048,0.07658962786360267,0.22265869031280072,0.22234462469994826,0.30848779354469685,0.3982495452088819,0.1569792945211661,0.28564216963829725,0.35352907494109725,0.2937091404625096,0.306660566533258,0.2595149900521903,0.3109100329272235,0.3258699612193074,0.20524001791362986,0.3389991532242749,0.20395647347146748,0.12429417876034712,0.2723435031533267,0.12189392729312147,0.27467345313541897,0
Electrical Equipment,Electrical Components & Equipment,0.0,3,1,0.007192874444508944,0.0870624755181612,0.10419134430584867,0.1044718454634758,0.07320937008143913,0.06933338403061771,0.3594157861932293,0.11081189206204332,0.07337648294083231,0.08508070812795063,0.0019931727701915183,0.05483277333110746,0.08456766637146466,0.12306625287690673,0.0714495556435292,0.07757607843268048,0.07512715704611461,,,,,,,,,,,,,,,,,,,,1
Aeorspace & Defense,Aerospace & Defense,0.0,3,1,0.0255739905303885,0.0871124220835912,0.10374963172139548,0.1044718454634758,0.07320937008143913,0.07203402710571995,0.3577471945631979,0.11081189206204332,0.07337648294083231,0.08508070812795063,0.0019931727701915183,0.09434939188969088,0.08456766637146466,0.12306625287690673,0.0714495556435292,0.07757607843268048,0.07512715704611461,0.2304975672004052,0.2460757880300109,0.3117689388766483,0.2897282135915003,0.18050036236922545,0.289772613090564,0.3599613129659432,0.2788732127500335,0.3912677950347807,0.2642870701642985,0.3173219621737335,0.3602141294013872,0.2540192576017666,0.3760393760418421,0.20395647347146748,0.13220146392264104,0.28273164685961416,0.12528168596486305,0.2726046253227061,0
Aeorspace & Defense,Aerospace & Defense,0.0,0,1,0.0255739905303885,0.08711377199076499,0.10374963172139548,0.07719557303897268,0.07320937008143913,0.07203402710571995,0.3009612536056809,0.17943996929899442,0.07337648294083231,0.08508070812795063,0.0019931727701915183,0.09434939188969088,0.08456766637146466,0.12306625287690673,0.0714495556435292,0.07757607843268048,0.07512715704611461,0.2000872516825717,0.2304728721775652,0.2810982739214868,0.21554748537174204,0.16582941824539565,0.15001406419971985,0.3204904880513381,0.2775987772548882,0.3573918857749349,0.23802279044737054,0.2769135941034778,0.2917544971847021,0.22350889313050465,0.33031907885361583,0.20395647347146748,0.12686525728348966,0.2033432293944417,0.12457262071438617,0.2691127802446833,0
Machinery,Construction & Farm Machinery & Heavy Trucks,0.0,0,0,0.0255739905303885,0.08711377199076499,0.10374963172139548,0.1044718454634758,0.07320937008143913,0.07203402710571995,0.3603846458493765,0.11081189206204332,0.07337648294083231,0.08508070812795063,0.0019931727701915183,0.09434939188969088,0.08456766637146466,0.12306625287690673,0.0714495556435292,0.07757607843268048,0.07512715704611461,0.15618161547762252,0.176991792032005,0.21216987817411415,0.2897282135915003,0.14934007937902294,0.17455481328382585,0.28013214081620963,0.11230083371832668,0.2628148976407896,0.08859943610672974,0.2200395546350824,0.2117261136652244,0.2049791194424216,0.01579266159094705,0.19312998763701253,0.09693514662091646,0.234101559034422,0.12521269749098832,0.26900347547559617,0
Machinery,Construction & Farm Machinery & Heavy Trucks,0.0,3,1,0.016902509884392885,0.08309914805593074,0.10378017764613763,0.10103447090371942,0.07320937008143913,0.07207251070360489,0.34854302782979946,0.05429465198455417,0.060902520885712824,0.08420937055359408,0.002270909205309454,0.08908640038399046,0.08367204139156321,0.1266601002996281,0.0714120362267529,0.0777216014021682,0.039105604376068685,0.2291568400550345,0.2278860079884571,0.3084869928966196,0.28326649573273593,0.18027045599508865,0.2813051591517669,0.3390055913882718,0.287670996298823,0.383336183091764,0.2480357602338065,0.3141872512931455,0.3587424734232393,0.2541902716532381,0.3558544528451715,0.20395647347146748,0.13154473118532042,0.2796032137156488,0.12375163768852318,0.2583861707941673,0
Machinery,Industrial Machinary,0.0,3,1,0.0255739905303885,0.08711377199076499,0.10374963172139548,0.595312282513882,0.07320937008143913,0.07203402710571995,0.35704746258931386,1.116419606763435,0.07337648294083231,0.08508070812795063,0.0019931727701915183,0.09434939188969088,0.08456766637146466,0.12304589113513492,0.0714495556435292,0.07757607843268048,0.07512715704611461,0.23049369858121696,0.2437037797120793,0.3113834756711564,0.4096793796900912,0.178491945852029,0.2876067434581628,0.3590206703004696,0.03971177367096916,0.378789743700391,0.26296618672233824,0.3172699547951631,0.35018372318376906,0.25462222985085675,0.3750468563930408,0.20395647347146748,0.12260851004086945,0.2717933706378378,0.08940616855466152,0.270950217899501,0
Construction & Engineering,Construction & Engineering,0.0,0,1,0.0255739905303885,0.08711377199076499,0.10374963172139548,0.1044718454634758,0.07320937008143913,0.07203402710571995,3.0,0.11081189206204332,0.07337648294083231,0.08508070812795063,0.0019931727701915183,0.09434939188969088,0.08456766637146466,0.011403733609256929,0.0714495556435292,0.07757607843268048,0.07303612944857235,0.0396832747379337,0.10640905347525152,0.08014257758752845,0.25623728925860273,0.06325243761632224,0.2176916324123447,0.991677572305562,0.2057143549800628,0.09254170718866801,0.1019618229160882,0.08741733793827533,0.21926776918684485,0.10771628389695376,0.8023545343247078,0.20395647347146748,0.103999768452584,0.0777394624363099,0.12579547902007668,0.2737792630317244,0
Machinery,Industrial Machinary,0.0,0,1,0.0255739905303885,0.08711377199076499,0.10374963172139548,0.1044718454634758,0.07320937008143913,0.07203402710571995,0.2634986802346555,0.11081189206204332,0.07337648294083231,0.08508070812795063,0.0019931727701915183,0.09434939188969088,0.08456766637146466,0.12306625287690673,0.0714495556435292,0.07767289815028319,0.07512715704611461,0.2196877198534901,0.2381202096008728,0.3010955604191393,0.2815772680774267,0.17459439270057894,0.2755719654132193,0.340238111171262,0.19000447328863948,0.3642965228194301,0.25682106386051057,0.3006091892347664,0.3338687870458431,0.24424962861109306,0.3411450285410304,0.19974352121746788,0.13116191518819809,0.2458273009351819,0.12501276331697447,0.2704691333426709,0
Machinery,Industrial Machinary,0.0,3,0,0.0255739905303885,0.08711377199076499,0.10374963172139548,0.1044718454634758,0.07320937008143913,0.07203402710571995,0.3603846458493765,0.11081189206204332,0.07337648294083231,0.08508070812795063,0.0019931727701915183,0.09434939188969088,0.08456766637146466,0.12306625287690673,0.0714495556435292,0.07757607843268048,0.07512715704611461,0.10893022010869266,0.010167093192811382,0.26074104722655395,0.2669149031989852,0.05423177872125517,0.11332398958998577,0.3904554290911272,0.2994053527750216,0.7007604336965868,0.07088768458070707,0.4743144205969097,0.5622038232431129,0.0954072032565368,1.9163620561639116,0.20395647347146748,0.04086868108817183,0.6073026705515346,0.12508697426366255,0.26574575633589914,1
Electrical Equipment,Electrical Components & Equipment,0.0,3,1,0.0255739905303885,0.08711377199076499,0.10445829717541344,0.1044718454634758,0.07320937008143913,0.07203402710571995,0.36027699477647124,0.11081189206204332,0.07337648294083231,0.08508070812795063,0.0019931727701915183,0.09434939188969088,0.08456766637146466,0.12306625287690673,0.0714495556435292,0.07645296970848886,0.07512715704611461,,,,,,,,,,,,,,,,,,,,0
Machinery,Industrial Machinary,0.0,0,1,0.025574024529960597,0.08711377199076499,0.08418339334610417,0.1044718454634758,0.07320883494593704,0.0692100101432807,0.0912569635862626,0.11081189206204332,0.07337648294083231,0.08358369643632484,0.060498318707829374,0.09434585730842454,0.026893354478909164,0.12306625287690673,0.0714495556435292,0.06384381515269395,0.07512715704611461,0.21717647033273388,0.17677290937736462,0.2802470986099943,0.2851535924821033,0.1454548012050396,0.28251617264927115,0.2620642401271069,0.2807495436406771,0.35689591465551485,0.18933182338261847,0.2809366931961659,0.3007148976524884,0.12785253093570326,0.2818031140330011,0.18849488456642727,0.12153796872877345,0.20664945893467693,0.1256172261557941,0.2711613915866921,0
Machinery,Industrial Machinary,0.0,0,1,0.025519231539448056,0.08711377199076499,0.10374963172139548,0.11612773759915072,0.07320937008143913,0.07203402710571995,0.3231996670989327,0.102738000622402,0.07337648294083231,0.08508070812795063,0.0019931727701915183,0.10848771695537368,0.08456766637146466,0.751216034449438,0.0714495556435292,0.07757607843268048,0.0748665782713128,0.11084151175325216,0.18189116864006769,0.2197588638805004,0.2657214873031049,0.07479050817554891,0.022562387610613344,0.26370478900808386,0.2968889248084249,0.2252771078023244,0.2247653815448696,0.16459867308873888,0.007777452880517127,0.16278794408535094,0.1988044404433192,0.20395647347146748,0.0020929979616120483,0.054450440552312365,0.1251913839030982,0.271563987759485,0
Machinery,Construction & Farm Machinery & Heavy Trucks,0.0,0,1,0.0255739905303885,0.08711377199076499,0.10374963172139548,0.1044718454634758,0.07320937008143913,0.07203402710571995,0.2264213525571171,0.11081189206204332,0.07337648294083231,0.08508070812795063,0.0019931727701915183,0.09434939188969088,0.08456766637146466,0.12306625287690673,0.06861475526487656,0.07505289791333672,0.07512715704611461,0.13775474184527536,0.16920938920847442,0.19180133082406425,0.2540460027518981,0.16365662773719725,0.2368800294270235,0.25475513030515884,1.29369712650811,1.0533668907008618,0.1877571450960724,0.17748085184370613,0.05247090860332667,0.1304675383763114,0.28292560704000463,0.20395647347146748,0.12485130274850055,0.1882882844701883,0.1181346340632394,0.20404022600110625,0
Aeorspace & Defense,Aerospace & Defense,0.0,0,1,0.0255739905303885,0.08711377199076499,0.10374963172139548,0.1044718454634758,0.07320937008143913,0.07203402710571995,0.17199526826519676,0.11081189206204332,0.07337648294083231,0.08508070812795063,0.0019931727701915183,0.09434939188969088,0.08456766637146466,0.12306625287690673,0.0714495556435292,0.07757607843268048,0.07512715704611461,0.20781059536232024,0.1612978670679276,0.2908964933798485,0.2764301960292768,0.17733801857520498,0.2025911641262585,0.340238111171262,0.3207646892706437,0.35412625151115884,0.23807363277694002,0.28812892041585475,0.26626135110383503,0.21699053938348234,0.016409629601420686,0.20395647347146748,0.1169378026958149,0.2281953754812622,0.1256368290605854,0.2733783359913298,0
Aeorspace & Defense,Aerospace & Defense,0.0,3,0,0.0255739905303885,0.08711377199076499,0.10374963172139548,0.1044718454634758,0.07320937008143913,0.07203402710571995,0.3603846458493765,0.11081189206204332,0.07337648294083231,0.08508070812795063,0.0019931727701915183,0.09434939188969088,0.08456766637146466,0.12306625287690673,0.0714495556435292,0.07757607843268048,0.07512715704611461,0.2305752014521528,0.24680458474031103,0.3112443874787689,0.05431450323934158,0.18050036236922545,0.28985887963988244,0.3603768269643097,0.3525945853493431,0.38417747447750017,0.26453048290893416,0.3171440955218669,0.3600338622843247,0.2546685778752081,0.3773703180777286,0.20395647347146748,0.12698245024254753,0.28312984806545605,0.08472406123328738,0.2567354645446384,1
Aeorspace & Defense,Aerospace & Defense,0.0,0,1,0.02415970386702176,0.08711377199076499,0.10356450490477637,0.1044718454634758,0.07320937008143913,0.07203402710571995,1.7388112758029115,0.062368543424195524,0.010482556612498759,0.08508070812795063,0.0019931727701915183,0.04839983542622179,0.04519953538678514,0.12306625287690673,0.0714495556435292,0.08051000926912669,0.07340520435240418,0.1056145668744394,0.13147351508275182,0.2655336372098673,0.27684467158714704,0.1744732846912092,0.00804890423985807,0.18160372615176595,0.5006242319597477,0.19530601328690975,0.11466557862845562,0.2670951581386217,0.04544107613547439,0.13902753133584958,2.2686332281464674,0.20395647347146748,0.04724733449868399,0.09877834690311063,0.12489131351551462,0.25453043828781985,0
Electrical Equipment,Electrical Components & Equipment,0.0,0,1,0.0255739905303885,0.08711377199076499,0.103748891214129,0.1044718454634758,0.07320937008143913,0.07203855458782406,0.3587160542193452,0.11081189206204332,0.07337648294083231,0.08508070812795063,0.0019931727701915183,0.09434939188969088,0.08456766637146466,0.12306625287690673,0.0714495556435292,0.07757607843268048,0.07512715704611461,0.2307085990444412,0.24668548126816445,0.3115520103100484,0.2887733210938956,0.18050036236922545,0.28910879657698146,0.361026469796921,0.33084094524222474,0.389029850700665,0.2642775446585405,0.317058889593935,0.36077683154802204,0.25458096602925073,0.3784004576283725,0.20395647347146748,0.13220146392264104,0.28259496584365995,0.121362826594694,0.25265074154425826,0
Machinery,Industrial Machinary,0.0,0,1,0.0255739905303885,0.08711377199076499,0.10374963172139548,0.1044718454634758,0.07320937008143913,0.07203402710571995,0.3603846458493765,0.11081189206204332,0.07337648294083231,0.08508070812795063,0.0019931727701915183,0.09434939188969088,0.08456766637146466,0.12306625287690673,0.0714495556435292,0.07757607843268048,0.07512715704611461,0.1214402696688074,0.03276759418886257,0.23707034811128705,0.2888102577701401,0.1498720398324783,0.09855712079001856,0.3999222710028167,0.12825849993544453,0.15529100741201052,0.4307554244326208,0.23274366488069856,0.012096493456337471,0.16781063291130766,0.15506225682229632,0.18814280547918547,0.10271457086857004,0.20697865842775034,0.12378938571205082,0.24736339744965946,0
Machinery,Construction & Farm Machinery & Heavy Trucks,0.0,3,1,0.0255739905303885,0.08711377199076499,0.10374963172139548,0.1044718454634758,0.07320937008143913,0.07203402710571995,0.3603846458493765,0.11081189206204332,0.07337648294083231,0.08508070812795063,0.0019931727701915183,0.09434939188969088,0.08456766637146466,0.12306752548576745,0.0714495556435292,0.07757607843268048,0.07512715704611461,0.230747540537548,0.2470261203585426,0.3120823350660265,0.23851235747387925,0.18050036236922545,0.28975301528835495,0.3613106113311116,0.3631198579322567,0.3887018310076933,0.2645595735025564,0.3176980497731957,0.3611715180587253,0.2546685778752081,0.3786329832337107,0.20395647347146748,0.13219138232142044,0.2799945007674967,0.4165180996732204,3.0,0
Electrical Equipment,Heavy Electrical Equipment,0.0,3,1,0.0255739905303885,0.0871124220835912,0.10374963172139548,0.1044718454634758,0.07320937008143913,0.07203402710571995,0.3585545776099873,0.11081189206204332,0.07337648294083231,0.08508070812795063,0.0019931727701915183,0.09434939188969088,0.08456766637146466,0.12306625287690673,0.07144455305462569,0.07757607843268048,0.07512715704611461,0.2306702475048295,0.2468749359490289,0.3118011971340083,0.28972059982904136,0.1804968635302507,0.28959090843408386,0.3608939780575698,0.2937768571433281,0.3908489929225356,0.26458665541294984,0.317378394661902,0.36102523963543,0.2546685778752081,0.3783135861698373,0.20395647347146748,0.13217083381932296,0.2828696051066116,0.12230519359292145,0.25406243514706506,0
Electrical Equipment,Electrical Components & Equipment,0.0,0,1,0.0255739905303885,0.08711377199076499,0.10374963172139548,0.1044718454634758,0.07320937008143913,0.07203402710571995,0.14557539680527765,0.11081189206204332,0.07337648294083231,0.08508070812795063,0.0019931727701915183,0.09434939188969088,0.08456766637146466,0.12306625287690673,0.0714495556435292,0.07757607843268048,0.07512715704611461,0.19859619418261126,0.21043936127087345,0.2243700469074888,0.2896636086747193,0.1804022538425616,0.2589394770612948,0.2601506382609251,0.1901519787649747,0.2678113106325666,0.2538139971884775,0.21357078071231586,0.2673324878992326,0.18814343823022456,0.040361374250496164,0.14082770334010705,0.12291408524782894,0.19942917834922186,0.12554314212905568,0.2728509798964537,0
Machinery,Industrial Machinary,0.0,3,1,3.0,0.08711377199076499,0.1041865310086166,0.1044718454634758,0.07320937008143913,0.07203402710571995,0.36006169263066073,0.11081189206204332,0.07337648294083231,0.08508070812795063,0.0019931727701915183,0.09737145887248058,0.08456766637146466,0.12340476683386276,0.0714495556435292,0.07688367075527916,2.5040529068085418,0.2306991898643966,0.2470261203585426,0.31190866844084825,0.2453549736578486,0.1804916375183532,0.2897884259326605,0.3613106113311116,0.35841040708444,0.3898397800549915,0.2645445930342833,0.3173629341329776,0.3608690613073515,0.2546685778752081,0.3778236601810293,0.20395647347146748,0.1321914797304799,0.281104025828942,0.1068486489750422,2.738104513605573,0
Machinery,Agricultural & Farm Machinery,0.0,0,1,0.0255739905303885,0.08711377199076499,0.10374963172139548,0.1044718454634758,0.07320937008143913,0.07203402710571995,0.3603846458493765,0.11081189206204332,0.07337648294083231,0.08508070812795063,0.0019931727701915183,0.09434939188969088,0.08456766637146466,0.12306625287690673,0.0714495556435292,0.07757607843268048,0.07512715704611461,0.21210671570942305,0.2371466042352289,0.2502637836481029,0.2876300912566093,0.17875411097883376,0.2783295042017961,0.32684598841765994,0.060394602105968816,0.3156791065035001,0.25548603021674515,0.24788232893105114,0.2988397495416159,0.20767273437370487,0.2381088604261521,0.20395647347146748,0.1295289007412711,0.2450771846237697,0.12484578033418264,0.2702615297150208,0
Machinery,Industrial Machinary,0.0,0,1,0.0255739905303885,0.08711377199076499,0.10374963172139548,0.1044718454634758,0.07320937008143913,0.07203402710571995,0.35559417310509295,0.11081189206204332,0.07337648294083231,0.08508050610208133,0.0019931727701915183,0.09434939188969088,0.08456766637146466,0.12306625287690673,0.0714495556435292,0.07757607843268048,0.07512715704611461,0.2294925896446755,0.2387042966956182,0.30817544202622305,0.28881693390108,0.17922522440725452,0.28514137447654275,0.35867559114430364,0.3267538330324982,0.39069527166433743,0.2552826535803458,0.3141738476527531,0.3602299874399184,0.2537127166330877,0.3765760058119974,0.20395647347146748,0.13204218861255934,0.2821521259469222,0.12521923771536586,0.2705414786798401,0
Aeorspace & Defense,Aerospace & Defense,0.0,0,1,0.0255739905303885,0.08711377199076499,0.10415691071795756,0.34343990665016755,0.07320937008143913,0.06954391194845888,0.17199526826519676,0.2161807112434296,0.07337648294083231,0.08508070812795063,0.0019931727701915183,0.09434939188969088,0.08456766637146466,0.12306625287690673,0.0714495556435292,0.07757607843268048,0.07512715704611461,0.15286261823226052,0.2273381405448369,0.2525040368972709,0.07154080382564049,0.11011387736168553,0.1676160414472121,0.2400916900180903,0.33947068594473645,0.31308015971539266,0.22523242000723126,0.23273471753838626,0.2810256326973267,0.21229411856392552,0.2583458549560115,0.20395647347146748,0.12407229146240258,0.17703720896457906,0.12571053695234954,0.2723271135551606,0
